n_estimators,max_depth,min_samples_split,max_features,bootstrap,validation_loss,mee
1000,5,4,10,True,1.4403715168777638,1.2498965419792596
500,5,5,10,True,1.4383179316452797,1.2506177954711237
1000,5,3,10,True,1.444560600748794,1.2510913028974524
500,5,2,10,True,1.4418494986250752,1.2513779061706771
1000,5,2,10,True,1.4468239301127241,1.2530444877836786
500,5,3,10,True,1.452452855191573,1.2545543689469627
10,10,5,3,True,1.4591132590106086,1.2556270294511904
100,5,2,10,True,1.47141743471204,1.2566002224862733
500,5,4,10,True,1.4578514530617102,1.2567814696186166
10,9,2,3,True,1.5128721720216587,1.2597861577800915
50,5,3,10,True,1.466186675457874,1.2617974897503759
100,5,3,10,True,1.4730461378074553,1.2626791997188274
100,5,4,10,True,1.4692914023388732,1.264211545141127
50,5,4,10,True,1.494149573365484,1.2683269270912354
10,6,3,3,True,1.4877316145870727,1.2708054714312775
50,5,5,10,True,1.4909335631456526,1.2751550007703074
500,5,3,3,True,1.4124686908908215,1.2795503101919392
500,5,2,3,True,1.4156207076563219,1.2806086259924203
10,5,3,10,True,1.554028728279334,1.2827286218188394
1000,5,3,3,True,1.419421260670391,1.2830513263511694
500,5,5,3,True,1.4203225684831815,1.2839029410823297
100,5,2,3,True,1.3957121511211212,1.2849904225986268
1000,5,2,3,True,1.4212781487665824,1.2854755268808924
1000,5,5,3,True,1.4204167588318595,1.285537914966257
500,5,4,3,True,1.4277476965782665,1.2856466427098188
50,5,2,10,True,1.5429709197517825,1.2876415143664601
1000,5,4,3,True,1.4261926730434291,1.2880956045890197
100,5,5,3,True,1.4338521769730823,1.2903689487042953
100,5,3,3,True,1.43413601380262,1.2908698052945438
10,5,4,10,True,1.559983114812971,1.2927988993948034
10,5,3,3,True,1.4876472504020748,1.2956592346134301
50,5,2,3,True,1.4481437458564483,1.2978643997257078
100,5,4,3,True,1.4423028439921073,1.3020840450230975
50,5,4,3,True,1.4216323441090772,1.3024194894284074
50,5,5,3,True,1.471777146005057,1.3033764783020603
50,5,3,3,True,1.4647708346266255,1.3062819040123599
10,6,5,3,True,1.5153171626829818,1.3112352440082302
10,5,2,10,True,1.6088965299805054,1.3131595726804466
10,5,5,10,True,1.6228372580846095,1.3175890138676223
10,6,4,3,True,1.6112707381735083,1.319704304443074
10,5,4,3,True,1.5949575729508816,1.3451928742015877
10,5,2,3,True,1.5982781485454445,1.3637988479432555
10,5,5,3,True,1.6464685004718744,1.3704969659621182
100,4,2,10,True,1.7354591865019973,1.425964099948195
500,4,4,10,True,1.7336148288791766,1.4303102510793086
50,4,3,10,True,1.7483368737860163,1.4307892233343678
1000,4,3,10,True,1.734728379169862,1.431388511268776
50,4,2,10,True,1.7386580220402532,1.4314974194998107
100,4,5,10,True,1.7489342797795435,1.4317369704673824
1000,4,5,10,True,1.732551667776062,1.4318105794491247
500,4,2,10,True,1.7395148421222801,1.4322754324536127
1000,4,2,10,True,1.7357853261591498,1.432885137921667
500,4,3,10,True,1.7374298161207458,1.4336841399517604
1000,4,4,10,True,1.7418483037054995,1.4337948616894336
500,4,5,10,True,1.7404072765147343,1.4359078232372278
100,4,4,10,True,1.765283724332219,1.4367747279953371
100,4,3,10,True,1.7372424125182349,1.4376807987760851
1000,4,4,3,True,1.699295904612905,1.4389370105687687
500,4,5,3,True,1.6932376412410166,1.4396297839149064
500,4,2,3,True,1.7072721456940032,1.4431599599600102
1000,4,3,3,True,1.7053931507884854,1.4435294254011763
1000,4,5,3,True,1.7031883554631255,1.4440932170954173
500,4,3,3,True,1.7071521164947112,1.445552656881774
50,4,5,10,True,1.7785184902686115,1.4468704300756035
1000,4,2,3,True,1.7108462086876535,1.4476642477563033
50,4,4,10,True,1.7682568162204992,1.4478452658973588
50,4,4,3,True,1.7127576223168288,1.4504184108810498
500,4,4,3,True,1.7157616958055637,1.4514854672742867
100,4,2,3,True,1.7245434155008927,1.4570631709289414
50,4,2,3,True,1.7642457006188337,1.458850103815744
100,4,3,3,True,1.7476222026753125,1.4588940502331882
10,4,3,10,True,1.85819199391076,1.4632635015492426
100,4,5,3,True,1.7454720870639004,1.4659917645427993
100,4,4,3,True,1.7440298817687336,1.4699117688822934
10,4,5,10,True,1.8656772264855817,1.4701095880696073
50,4,5,3,True,1.760868191487478,1.4703684522147455
50,4,3,3,True,1.7690565181121025,1.4745959462737255
10,4,4,10,True,1.8814747444573274,1.489199932499103
10,4,2,10,True,1.928217928672025,1.5036149580332487
10,4,3,3,True,1.9452353629284507,1.5173187018895142
10,4,2,3,True,1.9722895988031015,1.5640253795516426
10,4,4,3,True,2.0177140823870467,1.5678774693657267
10,4,5,3,True,2.0844862897053495,1.5926103798013618
50,3,3,3,True,2.29912089391536,1.7161370610998252
1000,3,4,3,True,2.2937082149952293,1.7203929118963988
1000,3,3,3,True,2.307120180489792,1.7231349651366907
50,3,4,3,True,2.3436036503396345,1.7251612299260135
500,3,2,3,True,2.31141402651777,1.7253775351632514
500,3,4,3,True,2.3142674572802333,1.7261652574881319
1000,3,5,3,True,2.317681892557374,1.7284069119875265
500,3,3,3,True,2.3221496586446535,1.728539582986306
1000,3,2,3,True,2.318503739848999,1.729461909621297
100,3,2,3,True,2.308990559764399,1.73138235946394
500,3,5,3,True,2.3431128772684793,1.7384674835691736
100,3,3,3,True,2.3583009982562007,1.7409875525993002
100,3,4,3,True,2.3535704270652835,1.7446727052204576
50,3,5,3,True,2.3664690660833894,1.747381086505362
50,3,2,3,True,2.4041710674598273,1.7507378090797758
100,3,5,3,True,2.3735146947236094,1.7520833048686884
10,3,2,3,True,2.474575983076383,1.7827863679020803
500,3,2,10,True,2.4934137471872586,1.7985457679826922
500,3,3,10,True,2.480993703158003,1.7986513955592083
500,3,4,10,True,2.493178113215165,1.7994661423603768
1000,3,4,10,True,2.490383101387507,1.800047088378382
1000,3,5,10,True,2.4906994041951664,1.8002424057027338
1000,3,3,10,True,2.497811663797006,1.8010718986908911
1000,3,2,10,True,2.4957596750608264,1.8013839560330562
500,3,5,10,True,2.4991917417805105,1.8039523271361113
100,3,2,10,True,2.496862753299903,1.8044130886532503
10,3,3,3,True,2.5213821152809124,1.8057498145468538
50,3,5,10,True,2.546393150480829,1.8150330186520205
100,3,3,10,True,2.550678478660779,1.8154818970158484
100,3,5,10,True,2.5320756188705626,1.818133611500977
100,3,4,10,True,2.5421861963909795,1.8199109777816236
50,3,2,10,True,2.5798976408121574,1.8280941122057852
50,3,3,10,True,2.5862904181255284,1.828525705887304
50,3,4,10,True,2.5448961150899363,1.8294758679144034
10,3,4,3,True,2.6365803648337263,1.8355926692567992
10,3,5,3,True,2.644042880720305,1.8476550348756673
10,3,5,10,True,2.7061612076702293,1.8564381273589907
10,3,4,10,True,2.731836627286402,1.876864619301613
10,3,2,10,True,2.9298591843658994,1.932557189674469
10,3,3,10,True,2.962925090182316,1.9390280763653889
1000,2,4,3,True,4.1325238903709565,2.3532634229563216
1000,2,2,3,True,4.133324046741237,2.3574038305017386
500,2,4,3,True,4.151674341777092,2.3576840349454153
1000,2,5,3,True,4.130261964545182,2.358003907021612
500,2,5,3,True,4.133736457074633,2.3592408053943625
500,2,3,3,True,4.136948143926517,2.360887326074774
1000,2,3,3,True,4.155140802798579,2.3641461510392237
100,2,2,3,True,4.18750119728343,2.3711506407385294
50,2,5,3,True,4.174052136486125,2.3714626683959374
100,2,3,3,True,4.190594285260358,2.3759315188515315
500,2,2,3,True,4.200092849308519,2.3768747003452146
50,2,3,3,True,4.204932915481626,2.38040850821286
50,2,2,3,True,4.278174350727787,2.386131355663645
100,2,4,3,True,4.245508171526926,2.3884857288256867
10,2,5,3,True,4.326283260142734,2.3943539799282902
100,2,5,3,True,4.275041224310032,2.394680682920481
50,2,4,3,True,4.316530223696109,2.422135052043267
10,2,3,3,True,4.30967216175747,2.4355337725716657
10,2,4,3,True,4.468894649246958,2.450583303575004
10,2,2,3,True,4.602055641834766,2.487206112932327
50,2,5,10,True,4.514608394171771,2.5220845718990232
50,2,4,10,True,4.511254265170468,2.5223638777806934
100,2,3,10,True,4.53744445721009,2.5271361422699177
1000,2,4,10,True,4.573657002965182,2.5369124822203166
500,2,5,10,True,4.563705035945509,2.538237126451787
500,2,4,10,True,4.586326501058274,2.5385950553471326
1000,2,2,10,True,4.578419072439459,2.539595837615419
1000,2,3,10,True,4.574625525786057,2.5397768440195283
500,2,3,10,True,4.59371825370647,2.543915172891789
500,2,2,10,True,4.610574389390032,2.5439314494711494
100,2,5,10,True,4.651782269626102,2.5484238278147364
1000,2,5,10,True,4.607936932622095,2.5499196512111526
100,2,4,10,True,4.686937092968052,2.557284659351922
100,2,2,10,True,4.697868824848835,2.565772823988099
50,2,3,10,True,4.739705414377768,2.582756052805002
50,2,2,10,True,4.736502597069209,2.593674657951732
10,2,2,10,True,4.850397327835124,2.6089931538377615
10,2,4,10,True,5.098135559487883,2.6561396210994728
10,2,3,10,True,5.015748819483376,2.6666556213431516
10,2,5,10,True,5.018974892477942,2.6679686542597905
1000,1,2,3,True,13.6169850529677,4.537712536247638
1000,1,5,3,True,13.618588691447645,4.538708304578528
1000,1,4,3,True,13.64710003606978,4.54234079553738
500,1,5,3,True,13.647832324142469,4.5432508631666995
1000,1,3,3,True,13.657252654191165,4.54478882798528
500,1,3,3,True,13.662879069328014,4.5448745120816465
100,1,4,3,True,13.646680018750045,4.5448801884547505
500,1,4,3,True,13.683996318558368,4.549296736930305
500,1,2,3,True,13.68818689990321,4.549670503907815
50,1,5,3,True,13.71600393903561,4.555939537735574
100,1,2,3,True,13.730229054751282,4.55664967691683
100,1,5,3,True,13.796025322886363,4.56459025291095
100,1,3,3,True,13.821024363300936,4.572575278173792
10,1,2,3,True,13.835424061429425,4.57270030709351
50,1,2,3,True,13.853998441307745,4.575035820779651
10,1,5,3,True,13.853365691955936,4.575184818338908
50,1,4,3,True,13.825809883932946,4.576361237496702
50,1,3,3,True,13.895778150315895,4.588188666081076
10,1,3,3,True,14.053587871657019,4.6123821667755545
10,1,4,3,True,14.0140558178212,4.61466949769761
10,1,3,10,True,14.755467907631584,4.726370418766887
1000,1,3,10,True,14.738309559617106,4.728479059817447
1000,1,2,10,True,14.740801377626864,4.7293210388205775
500,1,3,10,True,14.739669415136017,4.729735812051627
100,1,3,10,True,14.740910069138346,4.730232210919363
1000,1,4,10,True,14.751303770993887,4.731674807755002
100,1,2,10,True,14.751165776044475,4.732949325903471
1000,1,5,10,True,14.758886595699176,4.733027691553255
500,1,4,10,True,14.755264287609084,4.733192955861458
50,1,4,10,True,14.762556375154638,4.734591027357912
50,1,5,10,True,14.756136930611337,4.73627065898097
50,1,2,10,True,14.809841376056621,4.736658715134045
500,1,2,10,True,14.79295179676298,4.73963015235415
50,1,3,10,True,14.804940362286212,4.740416381506947
500,1,5,10,True,14.817495736797476,4.741989114335221
10,1,4,10,True,14.863395767876161,4.745479764465251
100,1,4,10,True,14.816440623136424,4.746713319633359
100,1,5,10,True,14.870322762308735,4.7543842136707
10,1,5,10,True,15.0355590963486,4.778732186097226
10,1,2,10,True,15.161403143412215,4.798581234654925
