n_estimators,max_depth,min_samples_split,max_features,bootstrap,validation_loss,mee
50,7,4,3,True,1.1956305352954166,1.1339803241123547

100,7,4,3,True,1.1815340034792954,1.1401136078196996

500,7,4,3,True,1.1766975123398304,1.1338781324905292

1000,7,4,3,True,1.1880718253694673,1.1378527702146364

10,7,5,3,True,1.3739255395767718,1.2196289923440757

50,7,5,3,True,1.2335143696730366,1.156675026352418

100,7,5,3,True,1.2052890037077677,1.1498615122947904

500,7,5,3,True,1.1816065415820391,1.1347857497554565

1000,7,5,3,True,1.1919818544807914,1.137098274130066

10,8,2,10,True,1.4411093632623735,1.1817420054207473

50,8,2,10,True,1.2796619861457295,1.1268234834824435

100,8,2,10,True,1.2603724847342124,1.1141008174563445

500,8,2,10,True,1.246358448559062,1.1073061936597959

1000,8,2,10,True,1.2483559092760699,1.1093176126018516

10,8,3,10,True,1.460227286548022,1.183495346625072

50,8,3,10,True,1.260303882621316,1.121528239014157

100,8,3,10,True,1.2635791380563353,1.1197954719186651

500,8,3,10,True,1.2649807479690587,1.1100584680753274

1000,8,3,10,True,1.2621692635287383,1.1103391699466079

10,8,4,10,True,1.351505644455427,1.1600246035203103

50,8,4,10,True,1.2653305237464476,1.1243916164844283

100,8,4,10,True,1.295955215812543,1.1279635957210639

500,8,4,10,True,1.2663129940838571,1.1170979122265643

1000,8,4,10,True,1.2593432022968436,1.1115142670166065

10,8,5,10,True,1.4335746849977968,1.1897866027569404

50,8,5,10,True,1.2945720406766499,1.1240213176053877

100,8,5,10,True,1.2663759812117856,1.110138582333447

500,8,5,10,True,1.2520339208676945,1.1099934566914171

1000,8,5,10,True,1.2481893226556975,1.1094784431671192

10,8,2,3,True,1.300674750725382,1.181007041561867

50,8,2,3,True,1.209687429811012,1.1374896715673983

100,8,2,3,True,1.1712793587170376,1.1170468664707642

500,8,2,3,True,1.1480342681362867,1.1103138806803194

1000,8,2,3,True,1.149008230183101,1.1063747445809906

10,8,3,3,True,1.3006203484435717,1.1685980347092568

50,8,3,3,True,1.2095490636807742,1.1320521769054481

100,8,3,3,True,1.1743182962209369,1.1194602757957388

500,8,3,3,True,1.14944335223486,1.1078969938381285

1000,8,3,3,True,1.1476772253146796,1.1098921383699978

10,8,4,3,True,1.3836289738648109,1.2071196110553422

50,8,4,3,True,1.2043383475935814,1.128604366830518

100,8,4,3,True,1.2026900053014034,1.1263446949855533

500,8,4,3,True,1.1588918939337058,1.1167909458616878

1000,8,4,3,True,1.153521978048775,1.1125851632178847

10,8,5,3,True,1.4260512639172176,1.2470465703783025

50,8,5,3,True,1.1946930650484167,1.1390644435883073

100,8,5,3,True,1.188229385057251,1.1281847466684736

500,8,5,3,True,1.1633669604305277,1.1188473755117405

1000,8,5,3,True,1.1519018450383134,1.1152548176892387

10,9,2,10,True,1.481215727861087,1.189529998765513

50,9,2,10,True,1.271327499089202,1.1128766302304587

100,9,2,10,True,1.2480138390362419,1.1070878359869976

500,9,2,10,True,1.2474760841126917,1.1000616471198839

1000,9,2,10,True,1.2398551695455617,1.1013262638957166

10,9,3,10,True,1.5024237933514974,1.1981050633148034

50,9,3,10,True,1.25437109683434,1.0955834758323992

100,9,3,10,True,1.2798403888705685,1.1161054761472364

500,9,3,10,True,1.2535637740117944,1.1056367516301437

1000,9,3,10,True,1.2449256088060245,1.1021438071987626

10,9,4,10,True,1.5100818379546181,1.1973460649633247

50,9,4,10,True,1.2657168210648104,1.1110112550954572

100,9,4,10,True,1.2558631957018744,1.1045157705030992

500,9,4,10,True,1.2676279717275432,1.1075210543183827

1000,9,4,10,True,1.2451480748089137,1.1026651438051855

10,9,5,10,True,1.510103147409592,1.205658470029335

50,9,5,10,True,1.2911282686972827,1.1177115380934162

100,9,5,10,True,1.2461278327102963,1.1111047881258227

500,9,5,10,True,1.2518720204224554,1.1087209519753949

1000,9,5,10,True,1.2527574197127567,1.1085624539892884

10,9,2,3,True,1.3017149284715672,1.1822686882441298

50,9,2,3,True,1.160696111252957,1.1207809463657772

100,9,2,3,True,1.1660507352412661,1.1075995524073328

500,9,2,3,True,1.1325167659594746,1.0999832187027978

1000,9,2,3,True,1.135968231657579,1.0970943611801496

10,9,3,3,True,1.415733914976912,1.2127799463289197

50,9,3,3,True,1.1711221185967677,1.1177501180147664

100,9,3,3,True,1.16383036081217,1.1141228150279798

500,9,3,3,True,1.143612145678569,1.1025962676003465

1000,9,3,3,True,1.1356536573218061,1.0962197596247798

10,9,4,3,True,1.3928968956858279,1.2172188717628476

50,9,4,3,True,1.1758368582030116,1.1211140833005524

100,9,4,3,True,1.1441019890396669,1.1036422556580012

500,9,4,3,True,1.143458623419594,1.1007644950901883

1000,9,4,3,True,1.1380532748097716,1.0997819773121174

10,9,5,3,True,1.3791972329736943,1.228139191605929

50,9,5,3,True,1.211237054766227,1.1300074074712383

100,9,5,3,True,1.2057241094786229,1.1347301558121445

500,9,5,3,True,1.150422269592221,1.1079587004919418

1000,9,5,3,True,1.1427512879987158,1.1023283892490578

10,10,2,10,True,1.412938615349503,1.186412138909265

50,10,2,10,True,1.2576854987220454,1.1192524321461677

100,10,2,10,True,1.2647394822602278,1.1085384476735103

500,10,2,10,True,1.2371766127813475,1.0963552860680108

1000,10,2,10,True,1.2468490545372188,1.1036038281318226

10,10,3,10,True,1.4641622521139828,1.2047777408933282

50,10,3,10,True,1.2830807172970387,1.1150399287582335

100,10,3,10,True,1.2294629727397108,1.0904086627583949

500,10,3,10,True,1.2222542132197718,1.0967921186635818

1000,10,3,10,True,1.2496837932174278,1.105046480287255

10,10,4,10,True,1.3811199729984165,1.1540567152084467

50,10,4,10,True,1.2609863551335838,1.1160921522878189

100,10,4,10,True,1.2742406026744808,1.1152979685167703

500,10,4,10,True,1.2420348774321552,1.1065635865847583

1000,10,4,10,True,1.2438767459231224,1.0987398926420475

10,10,5,10,True,1.463386096843684,1.199616565710509

50,10,5,10,True,1.2666375284658251,1.1183147082735136

100,10,5,10,True,1.2661069774244487,1.1126778835973532

500,10,5,10,True,1.2566476009674408,1.1062362542524196

1000,10,5,10,True,1.2636677086951962,1.1104587132021064

10,10,2,3,True,1.451170831713765,1.2157367347984218

50,10,2,3,True,1.1896923622532691,1.1235180909183986

100,10,2,3,True,1.1265751407779947,1.0966739474825178

500,10,2,3,True,1.1249573232385777,1.0936358237812631

1000,10,2,3,True,1.1293043268584417,1.0926390359321096

10,10,3,3,True,1.3393179689018044,1.1763191041734689

50,10,3,3,True,1.1745431334666045,1.1216579730636211

100,10,3,3,True,1.144723125151916,1.1019288018333075

500,10,3,3,True,1.1291437274115654,1.0921966828771823

1000,10,3,3,True,1.1265181345671509,1.0921001349114612

10,10,4,3,True,1.3936189200122495,1.1854320866909234

50,10,4,3,True,1.1588007912619744,1.1058388477405754

100,10,4,3,True,1.1188741732008842,1.089543598705974

500,10,4,3,True,1.1375378878912332,1.0937341375099134

1000,10,4,3,True,1.1299960209574247,1.0965451882504884

10,10,5,3,True,1.3092441328731146,1.181677062163413

50,10,5,3,True,1.164595191596952,1.117485784437253

100,10,5,3,True,1.1519448702884554,1.1074834137240837

500,10,5,3,True,1.1500081059601885,1.105155096643171

1000,10,5,3,True,1.1392655702649426,1.1002621987798862

