n_estimators,max_depth,min_samples_split,min_samples_leaf,bootstrap,random_state,min_impurity_decrease,validation_loss,mee
10,5,2,1,False,1,1.0,5.506925444374632,2.6870577762117778
10,5,2,1,False,2,1.0,5.506925444374636,2.687057776211778
50,5,2,1,False,1,1.0,5.506925444374631,2.6870577762117756
50,5,2,1,False,2,1.0,5.50692544437463,2.6870577762117756
100,5,2,1,False,1,1.0,5.506925444374632,2.687057776211778
100,5,2,1,False,2,1.0,5.506925444374631,2.6870577762117778
1000,5,2,1,False,1,1.0,5.506925444374713,2.6870577762117787
1000,5,2,1,False,2,1.0,5.506925444374713,2.6870577762117787
10,5,3,1,False,1,1.0,5.506925444374632,2.6870577762117778
10,5,3,1,False,2,1.0,5.506925444374636,2.687057776211778
50,5,3,1,False,1,1.0,5.506925444374631,2.6870577762117756
50,5,3,1,False,2,1.0,5.50692544437463,2.6870577762117756
100,5,3,1,False,1,1.0,5.506925444374632,2.687057776211778
100,5,3,1,False,2,1.0,5.506925444374631,2.6870577762117778
1000,5,3,1,False,1,1.0,5.506925444374713,2.6870577762117787
1000,5,3,1,False,2,1.0,5.506925444374713,2.6870577762117787
10,5,4,1,False,1,1.0,5.506925444374632,2.6870577762117778
10,5,4,1,False,2,1.0,5.506925444374636,2.687057776211778
50,5,4,1,False,1,1.0,5.506925444374631,2.6870577762117756
50,5,4,1,False,2,1.0,5.50692544437463,2.6870577762117756
100,5,4,1,False,1,1.0,5.506925444374632,2.687057776211778
100,5,4,1,False,2,1.0,5.506925444374631,2.6870577762117778
1000,5,4,1,False,1,1.0,5.506925444374713,2.6870577762117787
1000,5,4,1,False,2,1.0,5.506925444374713,2.6870577762117787
10,5,2,2,False,1,1.0,5.506925444374632,2.6870577762117778
10,5,2,2,False,2,1.0,5.506925444374636,2.687057776211778
50,5,2,2,False,1,1.0,5.506925444374631,2.6870577762117756
50,5,2,2,False,2,1.0,5.50692544437463,2.6870577762117756
100,5,2,2,False,1,1.0,5.506925444374632,2.687057776211778
100,5,2,2,False,2,1.0,5.506925444374631,2.6870577762117778
1000,5,2,2,False,1,1.0,5.506925444374713,2.6870577762117787
1000,5,2,2,False,2,1.0,5.506925444374713,2.6870577762117787
10,5,3,2,False,1,1.0,5.506925444374632,2.6870577762117778
10,5,3,2,False,2,1.0,5.506925444374636,2.687057776211778
50,5,3,2,False,1,1.0,5.506925444374631,2.6870577762117756
50,5,3,2,False,2,1.0,5.50692544437463,2.6870577762117756
100,5,3,2,False,1,1.0,5.506925444374632,2.687057776211778
100,5,3,2,False,2,1.0,5.506925444374631,2.6870577762117778
1000,5,3,2,False,1,1.0,5.506925444374713,2.6870577762117787
1000,5,3,2,False,2,1.0,5.506925444374713,2.6870577762117787
10,5,4,2,False,1,1.0,5.506925444374632,2.6870577762117778
10,5,4,2,False,2,1.0,5.506925444374636,2.687057776211778
50,5,4,2,False,1,1.0,5.506925444374631,2.6870577762117756
50,5,4,2,False,2,1.0,5.50692544437463,2.6870577762117756
100,5,4,2,False,1,1.0,5.506925444374632,2.687057776211778
100,5,4,2,False,2,1.0,5.506925444374631,2.6870577762117778
1000,5,4,2,False,1,1.0,5.506925444374713,2.6870577762117787
1000,5,4,2,False,2,1.0,5.506925444374713,2.6870577762117787
10,5,2,3,False,1,1.0,5.506925444374632,2.6870577762117778
10,5,2,3,False,2,1.0,5.506925444374636,2.687057776211778
50,5,2,3,False,1,1.0,5.506925444374631,2.6870577762117756
50,5,2,3,False,2,1.0,5.50692544437463,2.6870577762117756
100,5,2,3,False,1,1.0,5.506925444374632,2.687057776211778
100,5,2,3,False,2,1.0,5.506925444374631,2.6870577762117778
1000,5,2,3,False,1,1.0,5.506925444374713,2.6870577762117787
1000,5,2,3,False,2,1.0,5.506925444374713,2.6870577762117787
10,5,3,3,False,1,1.0,5.506925444374632,2.6870577762117778
10,5,3,3,False,2,1.0,5.506925444374636,2.687057776211778
50,5,3,3,False,1,1.0,5.506925444374631,2.6870577762117756
50,5,3,3,False,2,1.0,5.50692544437463,2.6870577762117756
100,5,3,3,False,1,1.0,5.506925444374632,2.687057776211778
100,5,3,3,False,2,1.0,5.506925444374631,2.6870577762117778
1000,5,3,3,False,1,1.0,5.506925444374713,2.6870577762117787
1000,5,3,3,False,2,1.0,5.506925444374713,2.6870577762117787
10,5,4,3,False,1,1.0,5.506925444374632,2.6870577762117778
10,5,4,3,False,2,1.0,5.506925444374636,2.687057776211778
50,5,4,3,False,1,1.0,5.506925444374631,2.6870577762117756
50,5,4,3,False,2,1.0,5.50692544437463,2.6870577762117756
100,5,4,3,False,1,1.0,5.506925444374632,2.687057776211778
100,5,4,3,False,2,1.0,5.506925444374631,2.6870577762117778
1000,5,4,3,False,1,1.0,5.506925444374713,2.6870577762117787
1000,5,4,3,False,2,1.0,5.506925444374713,2.6870577762117787
10,6,2,1,False,1,0.0,2.4968594911973763,1.4662695791048708
10,6,2,1,False,2,0.0,2.5663795350626284,1.4755845827215437
50,6,2,1,False,1,0.0,2.5075513143138215,1.4663531314379497
50,6,2,1,False,2,0.0,2.505965223656373,1.4670314370017499
100,6,2,1,False,1,0.0,2.50039509552878,1.465052911580965
100,6,2,1,False,2,0.0,2.511301000370705,1.4665935478677035
1000,6,2,1,False,1,0.0,2.512748294489304,1.4667759745361666
1000,6,2,1,False,2,0.0,2.5085146089068173,1.4666997147603884
10,6,3,1,False,1,0.0,2.518121350618023,1.4686251085983217
10,6,3,1,False,2,0.0,2.5221242616256605,1.4714560819401397
50,6,3,1,False,1,0.0,2.5011534178548804,1.4647408103144315
50,6,3,1,False,2,0.0,2.4994697680097713,1.4653333226711776
100,6,3,1,False,1,0.0,2.501672148406754,1.4643444645341503
100,6,3,1,False,2,0.0,2.508547691919228,1.4664242894438568
1000,6,3,1,False,1,0.0,2.5088188307114785,1.4659671016329838
1000,6,3,1,False,2,0.0,2.504388238695734,1.4655256948593112
10,6,4,1,False,1,0.0,2.5253425949918618,1.4649403741599107
10,6,4,1,False,2,0.0,2.5054823016815537,1.4662973435263418
50,6,4,1,False,1,0.0,2.5174744802454962,1.4655866909012416
50,6,4,1,False,2,0.0,2.5266667513202146,1.4673417805133864
100,6,4,1,False,1,0.0,2.520751387513228,1.4666462409741898
100,6,4,1,False,2,0.0,2.50579376962894,1.46574022050371
1000,6,4,1,False,1,0.0,2.510612878773895,1.4659812389367508
1000,6,4,1,False,2,0.0,2.5118991860307753,1.466617834051637
10,6,2,2,False,1,0.0,2.2408960228341455,1.432535742183213
10,6,2,2,False,2,0.0,2.2580398502838963,1.434856271083451
50,6,2,2,False,1,0.0,2.248996269017387,1.4332681066054644
50,6,2,2,False,2,0.0,2.238802845676545,1.4307751336478167
100,6,2,2,False,1,0.0,2.2503160602155097,1.434505566089466
100,6,2,2,False,2,0.0,2.244901539436858,1.4332421887721727
1000,6,2,2,False,1,0.0,2.2487381414723284,1.4330953120682393
1000,6,2,2,False,2,0.0,2.249685817297848,1.4335317604349416
10,6,3,2,False,1,0.0,2.2408960228341455,1.432535742183213
10,6,3,2,False,2,0.0,2.2580398502838963,1.434856271083451
50,6,3,2,False,1,0.0,2.248996269017387,1.4332681066054644
50,6,3,2,False,2,0.0,2.238802845676545,1.4307751336478167
100,6,3,2,False,1,0.0,2.2503160602155097,1.434505566089466
100,6,3,2,False,2,0.0,2.244901539436858,1.4332421887721727
1000,6,3,2,False,1,0.0,2.2487381414723284,1.4330953120682393
1000,6,3,2,False,2,0.0,2.249685817297848,1.4335317604349416
10,6,4,2,False,1,0.0,2.2408960228341455,1.432535742183213
10,6,4,2,False,2,0.0,2.2580398502838963,1.434856271083451
50,6,4,2,False,1,0.0,2.248996269017387,1.4332681066054644
50,6,4,2,False,2,0.0,2.238802845676545,1.4307751336478167
100,6,4,2,False,1,0.0,2.2503160602155097,1.434505566089466
100,6,4,2,False,2,0.0,2.244901539436858,1.4332421887721727
1000,6,4,2,False,1,0.0,2.2487381414723284,1.4330953120682393
1000,6,4,2,False,2,0.0,2.249685817297848,1.4335317604349416
10,6,2,3,False,1,0.0,2.432592515970818,1.5014360320327091
10,6,2,3,False,2,0.0,2.433056496064846,1.5011182715250848
50,6,2,3,False,1,0.0,2.4331975175322382,1.5009812941341165
50,6,2,3,False,2,0.0,2.432785282347306,1.5008487944706874
100,6,2,3,False,1,0.0,2.4328329981649723,1.5008308802870598
100,6,2,3,False,2,0.0,2.4324687173708863,1.5006971298786649
1000,6,2,3,False,1,0.0,2.432895015904193,1.5010670102279167
1000,6,2,3,False,2,0.0,2.432507821544539,1.5008776243457134
10,6,3,3,False,1,0.0,2.432592515970818,1.5014360320327091
10,6,3,3,False,2,0.0,2.433056496064846,1.5011182715250848
50,6,3,3,False,1,0.0,2.4331975175322382,1.5009812941341165
50,6,3,3,False,2,0.0,2.432785282347306,1.5008487944706874
100,6,3,3,False,1,0.0,2.4328329981649723,1.5008308802870598
100,6,3,3,False,2,0.0,2.4324687173708863,1.5006971298786649
1000,6,3,3,False,1,0.0,2.432895015904193,1.5010670102279167
1000,6,3,3,False,2,0.0,2.432507821544539,1.5008776243457134
10,6,4,3,False,1,0.0,2.432592515970818,1.5014360320327091
10,6,4,3,False,2,0.0,2.433056496064846,1.5011182715250848
50,6,4,3,False,1,0.0,2.4331975175322382,1.5009812941341165
50,6,4,3,False,2,0.0,2.432785282347306,1.5008487944706874
100,6,4,3,False,1,0.0,2.4328329981649723,1.5008308802870598
100,6,4,3,False,2,0.0,2.4324687173708863,1.5006971298786649
1000,6,4,3,False,1,0.0,2.432895015904193,1.5010670102279167
1000,6,4,3,False,2,0.0,2.432507821544539,1.5008776243457134
10,6,2,1,False,1,1.0,5.506925444374632,2.6870577762117778
10,6,2,1,False,2,1.0,5.506925444374636,2.687057776211778
50,6,2,1,False,1,1.0,5.506925444374631,2.6870577762117756
50,6,2,1,False,2,1.0,5.50692544437463,2.6870577762117756
100,6,2,1,False,1,1.0,5.506925444374632,2.687057776211778
100,6,2,1,False,2,1.0,5.506925444374631,2.6870577762117778
1000,6,2,1,False,1,1.0,5.506925444374713,2.6870577762117787
1000,6,2,1,False,2,1.0,5.506925444374713,2.6870577762117787
10,6,3,1,False,1,1.0,5.506925444374632,2.6870577762117778
10,6,3,1,False,2,1.0,5.506925444374636,2.687057776211778
50,6,3,1,False,1,1.0,5.506925444374631,2.6870577762117756
50,6,3,1,False,2,1.0,5.50692544437463,2.6870577762117756
100,6,3,1,False,1,1.0,5.506925444374632,2.687057776211778
100,6,3,1,False,2,1.0,5.506925444374631,2.6870577762117778
1000,6,3,1,False,1,1.0,5.506925444374713,2.6870577762117787
1000,6,3,1,False,2,1.0,5.506925444374713,2.6870577762117787
10,6,4,1,False,1,1.0,5.506925444374632,2.6870577762117778
10,6,4,1,False,2,1.0,5.506925444374636,2.687057776211778
50,6,4,1,False,1,1.0,5.506925444374631,2.6870577762117756
50,6,4,1,False,2,1.0,5.50692544437463,2.6870577762117756
100,6,4,1,False,1,1.0,5.506925444374632,2.687057776211778
100,6,4,1,False,2,1.0,5.506925444374631,2.6870577762117778
1000,6,4,1,False,1,1.0,5.506925444374713,2.6870577762117787
1000,6,4,1,False,2,1.0,5.506925444374713,2.6870577762117787
10,6,2,2,False,1,1.0,5.506925444374632,2.6870577762117778
10,6,2,2,False,2,1.0,5.506925444374636,2.687057776211778
50,6,2,2,False,1,1.0,5.506925444374631,2.6870577762117756
50,6,2,2,False,2,1.0,5.50692544437463,2.6870577762117756
100,6,2,2,False,1,1.0,5.506925444374632,2.687057776211778
100,6,2,2,False,2,1.0,5.506925444374631,2.6870577762117778
1000,6,2,2,False,1,1.0,5.506925444374713,2.6870577762117787
1000,6,2,2,False,2,1.0,5.506925444374713,2.6870577762117787
10,6,3,2,False,1,1.0,5.506925444374632,2.6870577762117778
10,6,3,2,False,2,1.0,5.506925444374636,2.687057776211778
50,6,3,2,False,1,1.0,5.506925444374631,2.6870577762117756
50,6,3,2,False,2,1.0,5.50692544437463,2.6870577762117756
100,6,3,2,False,1,1.0,5.506925444374632,2.687057776211778
100,6,3,2,False,2,1.0,5.506925444374631,2.6870577762117778
1000,6,3,2,False,1,1.0,5.506925444374713,2.6870577762117787
1000,6,3,2,False,2,1.0,5.506925444374713,2.6870577762117787
10,6,4,2,False,1,1.0,5.506925444374632,2.6870577762117778
10,6,4,2,False,2,1.0,5.506925444374636,2.687057776211778
50,6,4,2,False,1,1.0,5.506925444374631,2.6870577762117756
50,6,4,2,False,2,1.0,5.50692544437463,2.6870577762117756
100,6,4,2,False,1,1.0,5.506925444374632,2.687057776211778
100,6,4,2,False,2,1.0,5.506925444374631,2.6870577762117778
1000,6,4,2,False,1,1.0,5.506925444374713,2.6870577762117787
1000,6,4,2,False,2,1.0,5.506925444374713,2.6870577762117787
10,6,2,3,False,1,1.0,5.506925444374632,2.6870577762117778
10,6,2,3,False,2,1.0,5.506925444374636,2.687057776211778
50,6,2,3,False,1,1.0,5.506925444374631,2.6870577762117756
50,6,2,3,False,2,1.0,5.50692544437463,2.6870577762117756
100,6,2,3,False,1,1.0,5.506925444374632,2.687057776211778
100,6,2,3,False,2,1.0,5.506925444374631,2.6870577762117778
1000,6,2,3,False,1,1.0,5.506925444374713,2.6870577762117787
1000,6,2,3,False,2,1.0,5.506925444374713,2.6870577762117787
10,6,3,3,False,1,1.0,5.506925444374632,2.6870577762117778
10,6,3,3,False,2,1.0,5.506925444374636,2.687057776211778
50,6,3,3,False,1,1.0,5.506925444374631,2.6870577762117756
50,6,3,3,False,2,1.0,5.50692544437463,2.6870577762117756
100,6,3,3,False,1,1.0,5.506925444374632,2.687057776211778
100,6,3,3,False,2,1.0,5.506925444374631,2.6870577762117778
1000,6,3,3,False,1,1.0,5.506925444374713,2.6870577762117787
1000,6,3,3,False,2,1.0,5.506925444374713,2.6870577762117787
10,6,4,3,False,1,1.0,5.506925444374632,2.6870577762117778
10,6,4,3,False,2,1.0,5.506925444374636,2.687057776211778
50,6,4,3,False,1,1.0,5.506925444374631,2.6870577762117756
50,6,4,3,False,2,1.0,5.50692544437463,2.6870577762117756
100,6,4,3,False,1,1.0,5.506925444374632,2.687057776211778
100,6,4,3,False,2,1.0,5.506925444374631,2.6870577762117778
1000,6,4,3,False,1,1.0,5.506925444374713,2.6870577762117787
1000,6,4,3,False,2,1.0,5.506925444374713,2.6870577762117787
10,7,2,1,False,1,0.0,2.5917170690850115,1.4838365674685738
10,7,2,1,False,2,0.0,2.5812609368634893,1.4778352287325056
50,7,2,1,False,1,0.0,2.5505286645090166,1.4762335186540902
50,7,2,1,False,2,0.0,2.5659681998556434,1.4799771226711198
100,7,2,1,False,1,0.0,2.572030835855067,1.4812192965042839
100,7,2,1,False,2,0.0,2.5719555686031317,1.4811356752515967
1000,7,2,1,False,1,0.0,2.5739408648935287,1.4813853294652126
1000,7,2,1,False,2,0.0,2.574801845387048,1.4806414736427336
10,7,3,1,False,1,0.0,2.624306155864652,1.486770546210338
10,7,3,1,False,2,0.0,2.623198852064282,1.486167123552231
50,7,3,1,False,1,0.0,2.6012866180439373,1.4825717709897972
50,7,3,1,False,2,0.0,2.5651871023595403,1.4800446486998586
100,7,3,1,False,1,0.0,2.5921857594823816,1.4825829052508486
100,7,3,1,False,2,0.0,2.56390996038092,1.4798148933909419
1000,7,3,1,False,1,0.0,2.579301693677275,1.4816023727410026
1000,7,3,1,False,2,0.0,2.5718967333722507,1.4809384339397826
10,7,4,1,False,1,0.0,2.6069997925818,1.490325394929082
10,7,4,1,False,2,0.0,2.597334278747376,1.4841966368846107
50,7,4,1,False,1,0.0,2.5835211949908894,1.4840668986958674
50,7,4,1,False,2,0.0,2.575867884510797,1.481339819228466
100,7,4,1,False,1,0.0,2.5818978873947613,1.4848189035564026
100,7,4,1,False,2,0.0,2.5718951816137654,1.4809519041839636
1000,7,4,1,False,1,0.0,2.5738213693801884,1.4820500945198973
1000,7,4,1,False,2,0.0,2.566795729993545,1.480662177300574
10,7,2,2,False,1,0.0,2.3287061389428643,1.4523806238834054
10,7,2,2,False,2,0.0,2.333093666215227,1.4535538360007794
50,7,2,2,False,1,0.0,2.314399423924158,1.449585360191249
50,7,2,2,False,2,0.0,2.322792958094164,1.4544865042111714
100,7,2,2,False,1,0.0,2.322838564288564,1.4514873483782935
100,7,2,2,False,2,0.0,2.3177716535963104,1.452468663611583
1000,7,2,2,False,1,0.0,2.3184984318756405,1.4515153366291853
1000,7,2,2,False,2,0.0,2.3153981488238844,1.4512339472504039
10,7,3,2,False,1,0.0,2.3287061389428643,1.4523806238834054
10,7,3,2,False,2,0.0,2.333093666215227,1.4535538360007794
50,7,3,2,False,1,0.0,2.314399423924158,1.449585360191249
50,7,3,2,False,2,0.0,2.322792958094164,1.4544865042111714
100,7,3,2,False,1,0.0,2.322838564288564,1.4514873483782935
100,7,3,2,False,2,0.0,2.3177716535963104,1.452468663611583
1000,7,3,2,False,1,0.0,2.3184984318756405,1.4515153366291853
1000,7,3,2,False,2,0.0,2.3153981488238844,1.4512339472504039
10,7,4,2,False,1,0.0,2.3287061389428643,1.4523806238834054
10,7,4,2,False,2,0.0,2.333093666215227,1.4535538360007794
50,7,4,2,False,1,0.0,2.314399423924158,1.449585360191249
50,7,4,2,False,2,0.0,2.322792958094164,1.4544865042111714
100,7,4,2,False,1,0.0,2.322838564288564,1.4514873483782935
100,7,4,2,False,2,0.0,2.3177716535963104,1.452468663611583
1000,7,4,2,False,1,0.0,2.3184984318756405,1.4515153366291853
1000,7,4,2,False,2,0.0,2.3153981488238844,1.4512339472504039
10,7,2,3,False,1,0.0,2.4375884049212626,1.4956462868471836
10,7,2,3,False,2,0.0,2.4359895612177023,1.4945048669487384
50,7,2,3,False,1,0.0,2.4370053120771007,1.495389379326529
50,7,2,3,False,2,0.0,2.4360173430006196,1.4940995711450498
100,7,2,3,False,1,0.0,2.436242112911612,1.4947466854077047
100,7,2,3,False,2,0.0,2.4361166156502736,1.4944008131159756
1000,7,2,3,False,1,0.0,2.4363480577571246,1.4948165400536906
1000,7,2,3,False,2,0.0,2.4361844948734985,1.4945860220958556
10,7,3,3,False,1,0.0,2.4375884049212626,1.4956462868471836
10,7,3,3,False,2,0.0,2.4359895612177023,1.4945048669487384
50,7,3,3,False,1,0.0,2.4370053120771007,1.495389379326529
50,7,3,3,False,2,0.0,2.4360173430006196,1.4940995711450498
100,7,3,3,False,1,0.0,2.436242112911612,1.4947466854077047
100,7,3,3,False,2,0.0,2.4361166156502736,1.4944008131159756
1000,7,3,3,False,1,0.0,2.4363480577571246,1.4948165400536906
1000,7,3,3,False,2,0.0,2.4361844948734985,1.4945860220958556
10,7,4,3,False,1,0.0,2.4375884049212626,1.4956462868471836
10,7,4,3,False,2,0.0,2.4359895612177023,1.4945048669487384
50,7,4,3,False,1,0.0,2.4370053120771007,1.495389379326529
50,7,4,3,False,2,0.0,2.4360173430006196,1.4940995711450498
100,7,4,3,False,1,0.0,2.436242112911612,1.4947466854077047
100,7,4,3,False,2,0.0,2.4361166156502736,1.4944008131159756
1000,7,4,3,False,1,0.0,2.4363480577571246,1.4948165400536906
1000,7,4,3,False,2,0.0,2.4361844948734985,1.4945860220958556
10,7,2,1,False,1,1.0,5.506925444374632,2.6870577762117778
10,7,2,1,False,2,1.0,5.506925444374636,2.687057776211778
50,7,2,1,False,1,1.0,5.506925444374631,2.6870577762117756
50,7,2,1,False,2,1.0,5.50692544437463,2.6870577762117756
100,7,2,1,False,1,1.0,5.506925444374632,2.687057776211778
100,7,2,1,False,2,1.0,5.506925444374631,2.6870577762117778
1000,7,2,1,False,1,1.0,5.506925444374713,2.6870577762117787
1000,7,2,1,False,2,1.0,5.506925444374713,2.6870577762117787
10,7,3,1,False,1,1.0,5.506925444374632,2.6870577762117778
10,7,3,1,False,2,1.0,5.506925444374636,2.687057776211778
50,7,3,1,False,1,1.0,5.506925444374631,2.6870577762117756
50,7,3,1,False,2,1.0,5.50692544437463,2.6870577762117756
100,7,3,1,False,1,1.0,5.506925444374632,2.687057776211778
100,7,3,1,False,2,1.0,5.506925444374631,2.6870577762117778
1000,7,3,1,False,1,1.0,5.506925444374713,2.6870577762117787
1000,7,3,1,False,2,1.0,5.506925444374713,2.6870577762117787
10,7,4,1,False,1,1.0,5.506925444374632,2.6870577762117778
10,7,4,1,False,2,1.0,5.506925444374636,2.687057776211778
50,7,4,1,False,1,1.0,5.506925444374631,2.6870577762117756
50,7,4,1,False,2,1.0,5.50692544437463,2.6870577762117756
100,7,4,1,False,1,1.0,5.506925444374632,2.687057776211778
100,7,4,1,False,2,1.0,5.506925444374631,2.6870577762117778
1000,7,4,1,False,1,1.0,5.506925444374713,2.6870577762117787
1000,7,4,1,False,2,1.0,5.506925444374713,2.6870577762117787
10,7,2,2,False,1,1.0,5.506925444374632,2.6870577762117778
10,7,2,2,False,2,1.0,5.506925444374636,2.687057776211778
50,7,2,2,False,1,1.0,5.506925444374631,2.6870577762117756
50,7,2,2,False,2,1.0,5.50692544437463,2.6870577762117756
100,7,2,2,False,1,1.0,5.506925444374632,2.687057776211778
100,7,2,2,False,2,1.0,5.506925444374631,2.6870577762117778
1000,7,2,2,False,1,1.0,5.506925444374713,2.6870577762117787
1000,7,2,2,False,2,1.0,5.506925444374713,2.6870577762117787
10,7,3,2,False,1,1.0,5.506925444374632,2.6870577762117778
10,7,3,2,False,2,1.0,5.506925444374636,2.687057776211778
50,7,3,2,False,1,1.0,5.506925444374631,2.6870577762117756
50,7,3,2,False,2,1.0,5.50692544437463,2.6870577762117756
100,7,3,2,False,1,1.0,5.506925444374632,2.687057776211778
100,7,3,2,False,2,1.0,5.506925444374631,2.6870577762117778
1000,7,3,2,False,1,1.0,5.506925444374713,2.6870577762117787
1000,7,3,2,False,2,1.0,5.506925444374713,2.6870577762117787
10,7,4,2,False,1,1.0,5.506925444374632,2.6870577762117778
10,7,4,2,False,2,1.0,5.506925444374636,2.687057776211778
50,7,4,2,False,1,1.0,5.506925444374631,2.6870577762117756
50,7,4,2,False,2,1.0,5.50692544437463,2.6870577762117756
100,7,4,2,False,1,1.0,5.506925444374632,2.687057776211778
100,7,4,2,False,2,1.0,5.506925444374631,2.6870577762117778
1000,7,4,2,False,1,1.0,5.506925444374713,2.6870577762117787
1000,7,4,2,False,2,1.0,5.506925444374713,2.6870577762117787
10,7,2,3,False,1,1.0,5.506925444374632,2.6870577762117778
10,7,2,3,False,2,1.0,5.506925444374636,2.687057776211778
50,7,2,3,False,1,1.0,5.506925444374631,2.6870577762117756
50,7,2,3,False,2,1.0,5.50692544437463,2.6870577762117756
100,7,2,3,False,1,1.0,5.506925444374632,2.687057776211778
100,7,2,3,False,2,1.0,5.506925444374631,2.6870577762117778
1000,7,2,3,False,1,1.0,5.506925444374713,2.6870577762117787
1000,7,2,3,False,2,1.0,5.506925444374713,2.6870577762117787
10,7,3,3,False,1,1.0,5.506925444374632,2.6870577762117778
10,7,3,3,False,2,1.0,5.506925444374636,2.687057776211778
50,7,3,3,False,1,1.0,5.506925444374631,2.6870577762117756
50,7,3,3,False,2,1.0,5.50692544437463,2.6870577762117756
100,7,3,3,False,1,1.0,5.506925444374632,2.687057776211778
100,7,3,3,False,2,1.0,5.506925444374631,2.6870577762117778
1000,7,3,3,False,1,1.0,5.506925444374713,2.6870577762117787
1000,7,3,3,False,2,1.0,5.506925444374713,2.6870577762117787
10,7,4,3,False,1,1.0,5.506925444374632,2.6870577762117778
10,7,4,3,False,2,1.0,5.506925444374636,2.687057776211778
50,7,4,3,False,1,1.0,5.506925444374631,2.6870577762117756
50,7,4,3,False,2,1.0,5.50692544437463,2.6870577762117756
100,7,4,3,False,1,1.0,5.506925444374632,2.687057776211778
100,7,4,3,False,2,1.0,5.506925444374631,2.6870577762117778
1000,7,4,3,False,1,1.0,5.506925444374713,2.6870577762117787
1000,7,4,3,False,2,1.0,5.506925444374713,2.6870577762117787
10,8,2,1,False,1,0.0,2.6828535957751796,1.4710389912491937
10,8,2,1,False,2,0.0,2.6724983236452933,1.4679520755937165
50,8,2,1,False,1,0.0,2.671299056593823,1.4660214640000293
50,8,2,1,False,2,0.0,2.6531649050145405,1.4665438913620037
100,8,2,1,False,1,0.0,2.6659654401321564,1.4663652370618632
100,8,2,1,False,2,0.0,2.6611336891349575,1.4689995198111254
1000,8,2,1,False,1,0.0,2.6455794137169746,1.4648542775251419
1000,8,2,1,False,2,0.0,2.647643138672082,1.4652335111215662
10,8,3,1,False,1,0.0,2.66196702919237,1.4700249339807525
10,8,3,1,False,2,0.0,2.6172008403922766,1.457774600705083
50,8,3,1,False,1,0.0,2.6543745832386803,1.467731330938026
50,8,3,1,False,2,0.0,2.6072627922943865,1.457818301535143
100,8,3,1,False,1,0.0,2.6566867370921137,1.4665956005812921
100,8,3,1,False,2,0.0,2.640199866533146,1.4636499480124048
1000,8,3,1,False,1,0.0,2.659844916460638,1.4668625199611196
1000,8,3,1,False,2,0.0,2.6661101980365505,1.4681288165820083
10,8,4,1,False,1,0.0,2.671896555224537,1.4708552074711292
10,8,4,1,False,2,0.0,2.6617023664327015,1.4725345277724227
50,8,4,1,False,1,0.0,2.6818713404563606,1.471478542586836
50,8,4,1,False,2,0.0,2.663804582877338,1.4703363843627353
100,8,4,1,False,1,0.0,2.6852240479731595,1.4725184625315777
100,8,4,1,False,2,0.0,2.6745037527398576,1.4714214392584408
1000,8,4,1,False,1,0.0,2.66703494787622,1.4697900599427622
1000,8,4,1,False,2,0.0,2.666990177026574,1.4704195705285747
10,8,2,2,False,1,0.0,2.3203819830590406,1.4282698104395426
10,8,2,2,False,2,0.0,2.3255977266815284,1.4278611906377923
50,8,2,2,False,1,0.0,2.3233176213357343,1.4274954406004108
50,8,2,2,False,2,0.0,2.324943437959036,1.4258114312147374
100,8,2,2,False,1,0.0,2.329802773838086,1.4277757432257205
100,8,2,2,False,2,0.0,2.3298708102087216,1.427981871933254
1000,8,2,2,False,1,0.0,2.3248370309064765,1.427217114335731
1000,8,2,2,False,2,0.0,2.3250661148871856,1.4275021655774158
10,8,3,2,False,1,0.0,2.3203819830590406,1.4282698104395426
10,8,3,2,False,2,0.0,2.3255977266815284,1.4278611906377923
50,8,3,2,False,1,0.0,2.3233176213357343,1.4274954406004108
50,8,3,2,False,2,0.0,2.324943437959036,1.4258114312147374
100,8,3,2,False,1,0.0,2.329802773838086,1.4277757432257205
100,8,3,2,False,2,0.0,2.3298708102087216,1.427981871933254
1000,8,3,2,False,1,0.0,2.3248370309064765,1.427217114335731
1000,8,3,2,False,2,0.0,2.3250661148871856,1.4275021655774158
10,8,4,2,False,1,0.0,2.3203819830590406,1.4282698104395426
10,8,4,2,False,2,0.0,2.3255977266815284,1.4278611906377923
50,8,4,2,False,1,0.0,2.3233176213357343,1.4274954406004108
50,8,4,2,False,2,0.0,2.324943437959036,1.4258114312147374
100,8,4,2,False,1,0.0,2.329802773838086,1.4277757432257205
100,8,4,2,False,2,0.0,2.3298708102087216,1.427981871933254
1000,8,4,2,False,1,0.0,2.3248370309064765,1.427217114335731
1000,8,4,2,False,2,0.0,2.3250661148871856,1.4275021655774158
10,8,2,3,False,1,0.0,2.4734537362984774,1.4833581170818488
10,8,2,3,False,2,0.0,2.4632831366472727,1.4814009023880281
50,8,2,3,False,1,0.0,2.4687218765741665,1.4822086384852535
50,8,2,3,False,2,0.0,2.465170547747027,1.4812842138883613
100,8,2,3,False,1,0.0,2.468555546874892,1.4820527553011822
100,8,2,3,False,2,0.0,2.4686701168666123,1.4821711188508828
1000,8,2,3,False,1,0.0,2.467883778622379,1.482193838048202
1000,8,2,3,False,2,0.0,2.4679686253709923,1.482025050331689
10,8,3,3,False,1,0.0,2.4734537362984774,1.4833581170818488
10,8,3,3,False,2,0.0,2.4632831366472727,1.4814009023880281
